FECHA,MES,RANGO HORARIO,DIA SEMANA,DISTRITO,LUGAR DEL ACCIDENTE,NUM PARTE,NUM VICTIMAS,TIPO ACCIDENTE,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2018-10-20,OCTUBRE,DE 23:00 A 23:59,SABADO,CHAMBERI,PASEO DE EDUARDO DATO - PASEO DE LA CASTELLANA0,2018/12313,1,CAIDA MOTOCICLETA                       ,CONDUCTOR,HOMBRE,IL                                      ,DE 25 A 29 
2018-10-22,OCTUBRE,DE 16:00 A 16:59,LUNES,SALAMANCA,CALLE DE ALCALA - PLAZA DE LA INDEPENDENCIA0,2018/12417,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-10-22,OCTUBRE,DE 19:00 A 19:59,LUNES,TETUAN,CALLE DE BRAVO MURILLO - CALLE DE JUAN PANTOJA0,2018/12460,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,IL                                      ,DE 40 A 44 
2018-10-23,OCTUBRE,DE 8:00 A 8:59,MARTES,CHAMBERI,CALLE DE SANTA ENGRACIA NUM 59,2018/12508,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 45 A 49 
2018-10-23,OCTUBRE,DE 16:00 A 16:59,MARTES,CENTRO,RONDA DE ATOCHA NUM12,2018/12478,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HG                                      ,DE 35 A 39 
2018-10-23,OCTUBRE,DE 19:00 A 19:59,MARTES,VILLAVERDE,AVENIDA  REAL DE PINTO - CALLE DE LA PLATA 0,2018/12551,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-10-24,OCTUBRE,DE 00:00 A 00:59,MIERCOLES,CENTRO,CALLE DE ALCALA NUM3,2018/12683,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 50 A 54 
2018-10-25,OCTUBRE,DE 9:00 A 9:59,JUEVES,CHAMARTIN,CALLE DE LA HIEDRA NUM24,2018/12678,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 60 A 64 
2018-10-25,OCTUBRE,DE 9:00 A 9:59,JUEVES,CHAMBERI,CALLE DE ALONSO CANO - CALLE DE ESPRONCEDA 0,2018/12694,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 40 A 44 
2018-10-25,OCTUBRE,DE 9:00 A 9:59,JUEVES,CHAMBERI,PASEO DE EDUARDO DATO NUM23,2018/12688,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 35 A 39 
2018-10-25,OCTUBRE,DE 19:00 A 19:59,JUEVES,CIUDAD LINEAL,CALLE DE EZEQUIEL SOLANA - CALLE DE SERVANDO BATANERO  0,2018/12733,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 10 A 14 
2018-10-25,OCTUBRE,DE 23:00 A 23:59,JUEVES,CHAMBERI,CALLE DE BRAVO MURILLO NUM  67,2018/12699,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 25 A 29 
2018-10-26,OCTUBRE,DE 15:00 A 15:59,VIERNES,CHAMBERI,PLAZA DE ALONSO MARTINEZ NUM3,2018/12770,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-10-27,OCTUBRE,DE 00:00 A 00:59,SABADO,ARGANZUELA,PASEO DE SANTA MARIA DE LA CABEZA NUM27,2018/12812,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-10-27,OCTUBRE,DE 23:00 A 23:59,SABADO,TETUAN,CALLE DE BRAVO MURILLO NUM  187,2018/12885,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-10-28,OCTUBRE,DE 10:00 A 10:59,DOMINGO,LATINA,PASEO DE EXTREMADURA NUM 63,2018/13359,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-10-29,OCTUBRE,DE 7:00 A 7:59,LUNES,BARAJAS,PARQUE DE JUAN CARLOS I NUM 1,2018/13430,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HG                                      ,DE 35 A 39 
2018-10-31,OCTUBRE,DE 11:00 A 11:59,MIERCOLES,CENTRO,PASEO DEL PRADO NUM2,2018/13072,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-11-01,NOVIEMBRE,DE 5:00 A 5:59,JUEVES,CENTRO,PASEO DE LA CIUDAD DE PLASENCIA - PASEO DE LA VIRGEN DEL PUERTO 0,2018/14029,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-11-01,NOVIEMBRE,DE 10:00 A 10:59,JUEVES,VILLA DE VALLECAS,AVENIDA DE LAS SUERTES NUM  13,2018/13869,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-11-02,NOVIEMBRE,DE 11:00 A 11:59,VIERNES,CENTRO,GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE LA VIRGEN DEL PUERTO  0,2018/14259,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 65 A 69 
2018-11-02,NOVIEMBRE,DE 18:00 A 18:59,VIERNES,MONCLOA-ARAVACA,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI NUM  94,2018/13220,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 30 A 34 
2018-11-04,NOVIEMBRE,DE 1:00 A 1:59,DOMINGO,CENTRO,CALLE  GRAN VIA NUM37,2018/13780,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 21 A 24 
2018-11-04,NOVIEMBRE,DE 10:00 A 10:59,DOMINGO,CARABANCHEL,AVENIDA DE LOS POBLADOS - CALLE DE EUGENIA DE MONTIJO  0,2018/13239,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 60 A 64 
2018-11-04,NOVIEMBRE,DE 10:00 A 10:59,DOMINGO,CENTRO,CALLE DE SAN BERNARDO NUM51,2018/14440,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-05,NOVIEMBRE,DE 8:00 A 8:59,LUNES,MONCLOA-ARAVACA,CALLE DE ANDROMEDA - CALLE DE LA VIRGEN DE LOS ROSALES 0,2018/13353,1,CHOQUE CON OBJETO FIJO                  ,CONDUCTOR,HOMBRE,HL                                      ,DE 15 A 17 
2018-11-06,NOVIEMBRE,DE 9:00 A 9:59,MARTES,MORATALAZ,AVENIDA DEL DOCTOR GARCIA TAPIA NUM  126,2018/13429,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 40 A 44 
2018-11-06,NOVIEMBRE,DE 18:00 A 18:59,MARTES,CENTRO,CALLE  MAYOR NUM84,2018/14681,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-11-06,NOVIEMBRE,DE 21:00 A 21:59,MARTES,FUENCARRAL-EL PARDO,CALLE DE LA COSTA BRAVA NUM 31,2018/13435,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-11-07,NOVIEMBRE,DE 9:00 A 9:59,MIERCOLES,CHAMBERI,CALLE DE SANTA ENGRACIA NUM 147,2018/13507,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-07,NOVIEMBRE,DE 19:00 A 19:59,MIERCOLES,FUENCARRAL-EL PARDO,CALLE DEL DOCTOR RAMON CASTROVIEJO - CAMINO DE GANAPANES  0,2018/13462,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 55 A 59 
2018-11-07,NOVIEMBRE,DE 22:00 A 22:59,MIERCOLES,CENTRO,CALLE DE LA COLEGIATA - CALLE DE TOLEDO 0,2018/13836,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-11-08,NOVIEMBRE,DE 19:00 A 19:59,JUEVES,ARGANZUELA,PASEO DE LAS DELICIAS NUM41,2018/13574,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-11-08,NOVIEMBRE,DE 21:00 A 21:59,JUEVES,USERA,AVENIDA DEL MANZANARES NUM  212,2018/13664,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 10 A 14 
2018-11-09,NOVIEMBRE,DE 00:00 A 00:59,VIERNES,CENTRO,CALLE DEL OLIVAR NUM  43,2018/13785,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HG                                      ,DE 25 A 29 
2018-11-09,NOVIEMBRE,DE 12:00 A 12:59,VIERNES,RETIRO,AVENIDA DE NAZARET - CALLE DEL DOCTOR ESQUERDO0,2018/13602,1,COLISION MÚLTIPLE                       ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-11-10,NOVIEMBRE,DE 13:00 A 13:59,SABADO,MONCLOA-ARAVACA,CALLE DE LA RIBERA DEL MANZANARES - CALLE DE SANTA OLALLA 0,2018/13652,1,ATROPELLO                               ,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,DESCONOCIDA
2018-11-11,NOVIEMBRE,DE 6:00 A 6:59,DOMINGO,CENTRO,CALLE DE MIGUEL SERVET NUM  3,2018/13711,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-12,NOVIEMBRE,DE 14:00 A 14:59,LUNES,CENTRO,PLAZA DE CANOVAS DEL CASTILLO NUM 3,2018/13817,1,CAIDA MOTOCICLETA                       ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-11-12,NOVIEMBRE,DE 15:00 A 15:59,LUNES,HORTALEZA,CALLE DE CHIQUINQUIRA - CALLE DEL NEVADO DEL CUMBAL 0,2018/13826,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-11-12,NOVIEMBRE,DE 23:00 A 23:59,LUNES,PUENTE DE VALLECAS,AVENIDA DE BUENOS AIRES - AVENIDA DE ENTREVIAS0,2018/13857,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,IL                                      ,DE 18 A 20 
2018-11-12,NOVIEMBRE,DE 23:00 A 23:59,LUNES,PUENTE DE VALLECAS,AVENIDA DE BUENOS AIRES - AVENIDA DE ENTREVIAS0,2018/13857,1,COLISION DOBLE                          ,VIAJERO,HOMBRE,HL                                      ,DE 15 A 17 
2018-11-13,NOVIEMBRE,DE 12:00 A 12:59,MARTES,SALAMANCA,CALLE DE SERRANO NUM  38,2018/14068,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 30 A 34 
2018-11-13,NOVIEMBRE,DE 12:00 A 12:59,MARTES,SALAMANCA,CALLE DE SERRANO NUM  38,2018/14068,1,CAIDA BICICLETA                         ,TESTIGO,MUJER,IL                                      ,DE 45 A 49 
2018-11-13,NOVIEMBRE,DE 23:00 A 23:59,MARTES,CARABANCHEL,CALLE DEL GENERAL RICARDOS NUM 5,2018/13913,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-11-15,NOVIEMBRE,DE 14:00 A 14:59,JUEVES,LATINA,PASEO DE LA ERMITA DEL SANTO NUM  14,2018/14007,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-11-15,NOVIEMBRE,DE 19:00 A 19:59,JUEVES,CENTRO,PLAZA DE LA PROVINCIA NUM1,2018/14290,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-15,NOVIEMBRE,DE 19:00 A 19:59,JUEVES,CHAMBERI,CALLE DE SAN BERNARDO NUM123,2018/14031,1,ATROPELLO                               ,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,DESCONOCIDA
2018-11-15,NOVIEMBRE,DE 20:00 A 20:59,JUEVES,CENTRO,CUESTA DE LA VEGA  0,2018/14876,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-11-17,NOVIEMBRE,DE 11:00 A 11:59,SABADO,CHAMARTIN,CALLE DE BALBINA VALVERDE NUM  10,2018/14155,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 65 A 69 
2018-11-17,NOVIEMBRE,DE 13:00 A 13:59,SABADO,BARAJAS,AVENIDA DE LOGROO - CALLE DE LA RAMBLA 0,2018/14086,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 10 A 14 
2018-11-17,NOVIEMBRE,DE 16:00 A 16:59,SABADO,CENTRO,PLAZA DEL EMPERADOR CARLOS V NUM  9,2018/14300,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,IL                                      ,DE 15 A 17 
2018-11-18,NOVIEMBRE,DE 10:00 A 10:59,DOMINGO,VILLA DE VALLECAS,CARRETERA DE VILLAVERDE A VALLECAS - POLIGONO LA ATALAYUELA  0,2018/14243,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-11-18,NOVIEMBRE,DE 11:00 A 11:59,DOMINGO,FUENCARRAL-EL PARDO,CARRETERA DE COLMENAR NUM2,2018/14160,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-11-19,NOVIEMBRE,DE 17:00 A 17:59,LUNES,CENTRO,CALLE DE TOLEDO NUM98,2018/15700,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 15 A 17 
2018-11-19,NOVIEMBRE,DE 19:00 A 19:59,LUNES,CENTRO,CALLE  GRAN VIA - CALLE DE ALCALA 0,2018/14303,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 55 A 59 
2018-11-20,NOVIEMBRE,DE 9:00 A 9:59,MARTES,CIUDAD LINEAL,AVENIDA DE DAROCA NUM 25,2018/14319,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 35 A 39 
2018-11-20,NOVIEMBRE,DE 15:00 A 15:59,MARTES,CENTRO,CALLE DEL PRADO - CALLE DEL PRINCIPE 0,2018/14378,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 50 A 54 
2018-11-20,NOVIEMBRE,DE 16:00 A 16:59,MARTES,CARABANCHEL,CARRIL  ANILLO VERDE CICLISTA KM. 32700,2018/14286,2,ATROPELLO                               ,CONDUCTOR,HOMBRE,HL                                      ,DE 55 A 59 
2018-11-20,NOVIEMBRE,DE 21:00 A 21:59,MARTES,SALAMANCA,CALLE DE JOSE ORTEGA Y GASSET - CALLE DE VELAZQUEZ  0,2018/14363,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-11-21,NOVIEMBRE,DE 7:00 A 7:59,MIERCOLES,TETUAN,CALLE DE BRAVO MURILLO - CALLE DE ULPIANA BENITO 0,2018/14617,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-11-23,NOVIEMBRE,DE 2:00 A 2:59,VIERNES,CENTRO,CALLE DE FUCAR NUM 23,2018/14484,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-11-23,NOVIEMBRE,DE 14:00 A 14:59,VIERNES,CHAMBERI,CALLE DE SAGASTA NUM  13,2018/14552,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-11-23,NOVIEMBRE,DE 18:00 A 18:59,VIERNES,USERA,CALLE DE ANTONIO LOPEZ - CALLE DEL VADO 0,2018/14821,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 21 A 24 
2018-11-23,NOVIEMBRE,DE 20:00 A 20:59,VIERNES,SALAMANCA,CALLE DE FRANCISCO SILVELA NUM 36,2018/14573,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-11-24,NOVIEMBRE,DE 11:00 A 11:59,SABADO,HORTALEZA,AVENIDA DE LOS ANDES NUM 50,2018/14627,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-24,NOVIEMBRE,DE 16:00 A 16:59,SABADO,CENTRO,CALLE DE EMBAJADORES NUM 46,2018/14744,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-11-25,NOVIEMBRE,DE 13:00 A 13:59,DOMINGO,FUENCARRAL-EL PARDO,CARRETERA DE PARDO A FUENCARRAL KM.  3500,2018/14665,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-11-26,NOVIEMBRE,DE 9:00 A 9:59,LUNES,CARABANCHEL,CALLE DE ANTONIO LOPEZ NUM  17,2018/14731,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 55 A 59 
2018-11-27,NOVIEMBRE,DE 14:00 A 14:59,MARTES,VILLA DE VALLECAS,AVENIDA DEL ENSANCHE DE VALLECAS - CALLE DE VILLAR DEL POZO  0,2018/14938,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 55 A 59 
2018-11-27,NOVIEMBRE,DE 19:00 A 19:59,MARTES,PUENTE DE VALLECAS,CALLE DE SIERRA ELVIRA - CALLE DE SIERRA TOLEDANA0,2018/14829,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-11-27,NOVIEMBRE,DE 21:00 A 21:59,MARTES,LATINA,CALLE DE LAS HIGUERAS NUM41,2018/14895,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-28,NOVIEMBRE,DE 7:00 A 7:59,MIERCOLES,CIUDAD LINEAL,CALLE DE AGASTIA - CALLE DE LA CONDESA DE VENADITO  0,2018/14799,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 25 A 29 
2018-11-28,NOVIEMBRE,DE 9:00 A 9:59,MIERCOLES,TETUAN,CALLE DE LA BASILICA - CALLE DEL GENERAL MOSCARDO0,2018/14960,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-28,NOVIEMBRE,DE 20:00 A 20:59,MIERCOLES,LATINA,CALLE DE MARIA DEL CARMEN NUM  46,2018/14980,2,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 45 A 49 
2018-11-29,NOVIEMBRE,DE 14:00 A 14:59,JUEVES,CARABANCHEL,PARQUE DE MADRID RIO (RIBERA OESTE) KM. 4900,2018/14890,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HG                                      ,DE 30 A 34 
2018-11-29,NOVIEMBRE,DE 19:00 A 19:59,JUEVES,ARGANZUELA,GLORIETA DE EMBAJADORES NUM 7,2018/14904,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-11-29,NOVIEMBRE,DE 19:00 A 19:59,JUEVES,CIUDAD LINEAL,AVENIDA DEL MARQUES DE CORBERA NUM6,2018/15123,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-11-29,NOVIEMBRE,DE 22:00 A 22:59,JUEVES,CARABANCHEL,CALLE DE LA OCA NUM21,2018/15130,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 21 A 24 
2018-11-29,NOVIEMBRE,DE 22:00 A 22:59,JUEVES,CHAMARTIN,CALLE DE AGUSTIN DE FOXA NUM40,2018/14920,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-12-02,DICIEMBRE,DE 19:00 A 19:59,DOMINGO,RETIRO,AVENIDA DE LA CIUDAD DE BARCELONA NUM1,2018/15126,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-12-03,DICIEMBRE,DE 7:00 A 7:59,LUNES,CENTRO,CALLE DEL RELOJ NUM12,2019/158,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 45 A 49 
2018-12-03,DICIEMBRE,DE 13:00 A 13:59,LUNES,MONCLOA-ARAVACA,LUGAR DE LA CASA DE CAMPO0,2018/15230,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 60 A 64 
2018-12-03,DICIEMBRE,DE 14:00 A 14:59,LUNES,CHAMBERI,CALLE DE SANTA ENGRACIA NUM 125,2018/15201,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-12-03,DICIEMBRE,DE 15:00 A 15:59,LUNES,CENTRO,CALLE DE GENOVA - PLAZA DE SANTA BARBARA0,2019/150,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 35 A 39 
2018-12-06,DICIEMBRE,DE 2:00 A 2:59,JUEVES,CHAMARTIN,CALLE DE JOAQUIN COSTA NUM  21,2018/15313,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 45 A 49 
2018-12-06,DICIEMBRE,DE 22:00 A 22:59,JUEVES,CENTRO,CALLE DE SAN BERNARDO NUM72,2019/141,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-12-07,DICIEMBRE,DE 20:00 A 20:59,VIERNES,CENTRO,CALLE DEL ESPIRITU SANTO NUM1,2019/162,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 30 A 34 
2018-12-10,DICIEMBRE,DE 13:00 A 13:59,LUNES,SALAMANCA,CALLE DE FRANCISCO SILVELA NUM 44,2018/15694,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE MAS DE 74  
2018-12-11,DICIEMBRE,DE 15:00 A 15:59,MARTES,CHAMBERI,PASEO DE LA CASTELLANA NUM  13,2018/15653,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-12-12,DICIEMBRE,DE 15:00 A 15:59,MIERCOLES,CARABANCHEL,PARQUE DE MADRID RIO (RIBERA OESTE) KM. 3900,2018/15661,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 18 A 20 
2018-12-13,DICIEMBRE,DE 11:00 A 11:59,JUEVES,SALAMANCA,CALLE DE FERNAN GONZALEZ - CALLE DE JORGE JUAN0,2018/15767,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 40 A 44 
2018-12-14,DICIEMBRE,DE 22:00 A 22:59,VIERNES,FUENCARRAL-EL PARDO,CALLE DE GINZO DE LIMIA - CALLE DE LA VILLA DE MARIN0,2018/15894,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
2018-12-16,DICIEMBRE,DE 9:00 A 9:59,DOMINGO,USERA,GLORIETA DE CADIZ - AUTOVIA  M-30 CALZADA 20,2018/15909,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HG                                      ,DE 50 A 54 
2018-12-16,DICIEMBRE,DE 12:00 A 12:59,DOMINGO,CHAMBERI,PLAZA DE ALONSO MARTINEZ NUM3,2018/15947,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-12-17,DICIEMBRE,DE 18:00 A 18:59,LUNES,LATINA,CALLE DE LOS YEBENES NUM 121,2018/16102,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-12-18,DICIEMBRE,DE 12:00 A 12:59,MARTES,VICALVARO,CALLE DE RIVAS NUM 82,2018/16087,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-12-18,DICIEMBRE,DE 22:00 A 22:59,MARTES,CHAMARTIN,AVENIDA DEL DOCTOR ARCE - PLAZA DE SANTA GEMA 0,2018/16084,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 21 A 24 
2018-12-19,DICIEMBRE,DE 8:00 A 8:59,MIERCOLES,CENTRO,PLAZA DE LA PUERTA DEL SOL NUM 1,2018/16158,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 40 A 44 
2018-12-19,DICIEMBRE,DE 17:00 A 17:59,MIERCOLES,CENTRO,CALLE DE LA RIBERA DE CURTIDORES NUM 3,2018/16195,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 45 A 49 
2018-12-20,DICIEMBRE,DE 9:00 A 9:59,JUEVES,CHAMBERI,CALLE DE MIGUEL ANGEL - PASEO DEL GENERAL MARTINEZ CAMPOS 0,2018/16249,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 21 A 24 
2018-12-20,DICIEMBRE,DE 21:00 A 21:59,JUEVES,CIUDAD LINEAL,AVENIDA DE DAROCA NUM 63,2018/16265,1,ATROPELLO                               ,CONDUCTOR,HOMBRE,IL                                      ,DE 35 A 39 
2018-12-21,DICIEMBRE,DE 7:00 A 7:59,VIERNES,TETUAN,CALLE DE BRAVO MURILLO NUM  105,2018/16585,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-12-21,DICIEMBRE,DE 23:00 A 23:59,VIERNES,CENTRO,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA0,2018/16467,1,COLISION DOBLE                          ,CONDUCTOR,MUJER,HL                                      ,DE 25 A 29 
2018-12-22,DICIEMBRE,DE 1:00 A 1:59,SABADO,MONCLOA-ARAVACA,CUESTA DE SAN VICENTE NUM40,2018/16344,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 50 A 54 
2018-12-22,DICIEMBRE,DE 22:00 A 22:59,SABADO,LATINA,CALLE DE LA GRANDEZA ESPAOLA NUM 39,2018/16555,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 40 A 44 
2018-12-24,DICIEMBRE,DE 9:00 A 9:59,LUNES,CENTRO,CALLE DE TOLEDO - PLAZA  MAYOR 0,2018/16522,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HG                                      ,DE 30 A 34 
2018-12-24,DICIEMBRE,DE 13:00 A 13:59,LUNES,MORATALAZ,AVENIDA DE MORATALAZ NUM 44,2018/16432,1,CAIDA BICICLETA                         ,CONDUCTOR,MUJER,HL                                      ,DE 45 A 49 
2018-12-25,DICIEMBRE,DE 12:00 A 12:59,MARTES,FUENCARRAL-EL PARDO,CALLE DE BRAOJOS NUM  10,2018/16468,1,CAIDA BICICLETA                         ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-12-28,DICIEMBRE,DE 9:00 A 9:59,VIERNES,CHAMARTIN,PASEO DE LA CASTELLANA - PASEO DE LA HABANA0,2018/16651,1,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 25 A 29 
2018-12-28,DICIEMBRE,DE 14:00 A 14:59,VIERNES,CENTRO,CALLE DE GENOVA NUM2,2018/16626,2,COLISION DOBLE                          ,CONDUCTOR,HOMBRE,HL                                      ,DE 18 A 20 
